"customer_id","customer_name","segment","country","city","state","region"
"AH-10030","Aaron Hawkins","Corporate","United States","Los Angeles","California","West"
"AR-10540","Andy Reiter","Consumer","United States","San Francisco","California","West"
"SS-20590","Sonia Sunley","Consumer","United States","San Francisco","California","West"
"DW-13585","Dorothy Wardle","Corporate","United States","Fayetteville","North Carolina","South"
"NC-18625","Noah Childs","Corporate","United States","Dallas","Texas","Central"
"CD-11920","Carlos Daly","Consumer","United States","Wichita","Kansas","Central"
"DW-13195","David Wiener","Corporate","United States","Springfield","Oregon","West"
"EH-13990","Erica Hackney","Consumer","United States","Houston","Texas","Central"
"BD-11320","Bill Donatelli","Consumer","United States","Seattle","Washington","West"
"KH-16630","Ken Heidel","Corporate","United States","Akron","Ohio","East"
"NH-18610","Nicole Hansen","Corporate","United States","Oak Park","Michigan","Central"
"AG-10495","Andrew Gjertsen","Corporate","United States","Houston","Texas","Central"
"RP-19855","Roy Phan","Corporate","United States","Seattle","Washington","West"
"NB-18655","Nona Balk","Corporate","United States","Philadelphia","Pennsylvania","East"
"JM-15580","Jill Matthias","Consumer","United States","Los Angeles","California","West"
"DM-13525","Don Miller","Corporate","United States","Houston","Texas","Central"
"CC-12220","Chris Cortes","Consumer","United States","Philadelphia","Pennsylvania","East"
"GA-14725","Guy Armstrong","Consumer","United States","Rogers","Arkansas","South"
"CV-12805","Cynthia Voltz","Corporate","United States","Los Angeles","California","West"
"NC-18535","Nick Crebassa","Corporate","United States","Seattle","Washington","West"
"GR-14560","Georgia Rosenberg","Corporate","United States","Wilmington","Delaware","East"
"JG-15805","John Grady","Corporate","United States","Provo","Utah","West"
"EB-13750","Edward Becker","Corporate","United States","San Francisco","California","West"
"MC-17605","Matt Connell","Corporate","United States","Los Angeles","California","West"
"BM-11650","Brian Moss","Corporate","United States","Lancaster","Ohio","East"
"ML-18265","Muhammed Lee","Consumer","United States","Seattle","Washington","West"
"AH-10195","Alan Haines","Corporate","United States","New York City","New York","East"
"TZ-21580","Tracy Zic","Consumer","United States","Los Angeles","California","West"
"DM-13345","Denise Monton","Corporate","United States","San Francisco","California","West"
"TS-21505","Tony Sayre","Consumer","United States","Clovis","New Mexico","West"
"TB-21625","Trudy Brown","Consumer","United States","Wichita","Kansas","Central"
"LC-16870","Lena Cacioppo","Consumer","United States","Chicago","Illinois","Central"
"AM-10360","Alice McCarthy","Corporate","United States","Omaha","Nebraska","Central"
"JE-15715","Joe Elijah","Consumer","United States","Houston","Texas","Central"
"PJ-18835","Patrick Jones","Corporate","United States","Richmond","Kentucky","South"
"JF-15490","Jeremy Farry","Consumer","United States","Waterbury","Connecticut","East"
"NM-18520","Neoma Murray","Consumer","United States","Los Angeles","California","West"
"MH-17290","Marc Harrigan","Home Office","United States","Los Angeles","California","West"
"SZ-20035","Sam Zeldin","Home Office","United States","San Francisco","California","West"
"PR-18880","Patrick Ryan","Consumer","United States","Saint Petersburg","Florida","South"
"FC-14245","Frank Carlisle","Home Office","United States","Lakewood","Ohio","East"
"LH-16750","Larry Hughes","Consumer","United States","Chandler","Arizona","West"
"DM-13525","Don Miller","Corporate","United States","Palm Coast","Florida","South"
"EH-14185","Evan Henry","Consumer","United States","New York City","New York","East"
"TC-21295","Toby Carlisle","Consumer","United States","Jupiter","Florida","South"
"AI-10855","Arianne Irving","Consumer","United States","Glendale","Arizona","West"
"JM-15535","Jessica Myrick","Consumer","United States","New York City","New York","East"
"BE-11335","Bill Eplett","Home Office","United States","Houston","Texas","Central"
"TA-21385","Tom Ashbrook","Home Office","United States","Olathe","Kansas","Central"
"KN-16705","Kristina Nunn","Home Office","United States","Sparks","Nevada","West"
"PJ-18835","Patrick Jones","Corporate","United States","Rockford","Illinois","Central"
"MC-17605","Matt Connell","Corporate","United States","Philadelphia","Pennsylvania","East"
"BS-11755","Bruce Stewart","Consumer","United States","Edmonds","Washington","West"
"TS-21205","Thomas Seio","Corporate","United States","Asheville","North Carolina","South"
"BD-11725","Bruce Degenhardt","Consumer","United States","Los Angeles","California","West"
"TS-21340","Toby Swindell","Consumer","United States","Scottsdale","Arizona","West"
"ST-20530","Shui Tom","Consumer","United States","Houston","Texas","Central"
"DB-13210","Dean Braden","Consumer","United States","San Francisco","California","West"
"KF-16285","Karen Ferguson","Home Office","United States","San Diego","California","West"
"JM-16195","Justin MacKendrick","Consumer","United States","Hamilton","Ohio","East"
"TS-21505","Tony Sayre","Consumer","United States","Parker","Colorado","West"
"YC-21895","Yoseph Carroll","Corporate","United States","Fremont","Nebraska","Central"
"Dp-13240","Dean percer","Home Office","United States","Maple Grove","Minnesota","Central"
"SJ-20500","Shirley Jackson","Consumer","United States","Newark","Delaware","East"
"KB-16240","Karen Bern","Corporate","United States","Miami","Florida","South"
"CS-12250","Chris Selesnick","Corporate","United States","San Diego","California","West"
"EB-13870","Emily Burns","Consumer","United States","Miami","Florida","South"
"PB-19150","Philip Brown","Consumer","United States","Miami","Florida","South"
"MT-18070","Michelle Tran","Home Office","United States","San Antonio","Texas","Central"
"BF-11020","Barry Französisch","Corporate","United States","Jacksonville","Florida","South"
"CG-12520","Claire Gute","Consumer","United States","Houston","Texas","Central"
"DH-13675","Duane Huffman","Home Office","United States","San Francisco","California","West"
"SC-20440","Shaun Chance","Corporate","United States","Philadelphia","Pennsylvania","East"
"HG-15025","Hunter Glantz","Consumer","United States","Marion","Ohio","East"
"TH-21115","Thea Hudgings","Corporate","United States","Philadelphia","Pennsylvania","East"
"JE-15745","Joel Eaton","Consumer","United States","Los Angeles","California","West"
"PG-18820","Patrick Gardner","Consumer","United States","Smyrna","Georgia","South"
"MB-17305","Maria Bertelson","Consumer","United States","San Francisco","California","West"
"JH-15430","Jennifer Halladay","Consumer","United States","Medford","Oregon","West"
"KC-16255","Karen Carlisle","Corporate","United States","Huntsville","Alabama","South"
"MS-17980","Michael Stewart","Corporate","United States","Philadelphia","Pennsylvania","East"
"CK-12205","Chloris Kastensmidt","Consumer","United States","Santa Clara","California","West"
"SJ-20125","Sanjit Jacobs","Home Office","United States","Long Beach","California","West"
"EA-14035","Erin Ashbrook","Corporate","United States","Los Angeles","California","West"
"MG-17890","Michael Granlund","Home Office","United States","Santa Barbara","California","West"
"AB-10255","Alejandro Ballentine","Home Office","United States","New York City","New York","East"
"SC-20260","Scott Cohen","Corporate","United States","Jacksonville","Florida","South"
"TB-21355","Todd Boyes","Corporate","United States","Cedar Hill","Texas","Central"
"JK-16090","Juliana Krohn","Consumer","United States","Omaha","Nebraska","Central"
"CK-12595","Clytie Kelty","Consumer","United States","Little Rock","Arkansas","South"
"SS-20590","Sonia Sunley","Consumer","United States","Norfolk","Nebraska","Central"
"MG-17890","Michael Granlund","Home Office","United States","Concord","New Hampshire","East"
"JM-16195","Justin MacKendrick","Consumer","United States","Draper","Utah","West"
"SG-20470","Sheri Gordon","Consumer","United States","San Francisco","California","West"
"DB-12970","Darren Budd","Corporate","United States","Houston","Texas","Central"
"JW-15220","Jane Waco","Corporate","United States","Montgomery","Alabama","South"
"KD-16495","Keith Dawkins","Corporate","United States","Jackson","Mississippi","South"
"IL-15100","Ivan Liston","Consumer","United States","North Las Vegas","Nevada","West"
"JE-15610","Jim Epp","Corporate","United States","Atlanta","Georgia","South"
"SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois","Central"
"EA-14035","Erin Ashbrook","Corporate","United States","Columbus","Ohio","East"
"RF-19840","Roy Französisch","Consumer","United States","Pasadena","California","West"
"LC-17050","Liz Carlisle","Consumer","United States","Los Angeles","California","West"
"PS-18970","Paul Stevenson","Home Office","United States","Clinton","Maryland","East"
"PS-18970","Paul Stevenson","Home Office","United States","New York City","New York","East"
"JO-15280","Jas O'Carroll","Consumer","United States","San Diego","California","West"
"VP-21730","Victor Preis","Home Office","United States","New York City","New York","East"
"GA-14725","Guy Armstrong","Consumer","United States","Lancaster","California","West"
"EM-14140","Eugene Moren","Home Office","United States","Great Falls","Montana","West"
"DB-13615","Doug Bickford","Consumer","United States","San Francisco","California","West"
"ML-17395","Marina Lichtenstein","Corporate","United States","Lakewood","New Jersey","East"
"JH-15430","Jennifer Halladay","Consumer","United States","Cleveland","Ohio","East"
"BP-11095","Bart Pistole","Corporate","United States","Lawrence","Massachusetts","East"
"SB-20185","Sarah Brown","Consumer","United States","Concord","New Hampshire","East"
"SV-20785","Stewart Visinsky","Consumer","United States","Baltimore","Maryland","East"
"DO-13435","Denny Ordway","Consumer","United States","Columbus","Ohio","East"
"TB-21355","Todd Boyes","Corporate","United States","Houston","Texas","Central"
"BS-11380","Bill Stewart","Corporate","United States","New York City","New York","East"
"FM-14215","Filia McAdams","Corporate","United States","Greensboro","North Carolina","South"
"AF-10870","Art Ferguson","Consumer","United States","San Francisco","California","West"
"BG-11035","Barry Gonzalez","Consumer","United States","Monroe","Louisiana","South"
"MB-17305","Maria Bertelson","Consumer","United States","Cincinnati","Ohio","East"
"AB-10105","Adrian Barton","Consumer","United States","New York City","New York","East"
"JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","East"
"DV-13045","Darrin Van Huff","Corporate","United States","Memphis","Tennessee","South"
"CM-12190","Charlotte Melton","Consumer","United States","San Diego","California","West"
"SC-20695","Steve Chapman","Corporate","United States","La Crosse","Wisconsin","Central"
"VW-21775","Victoria Wilson","Corporate","United States","Los Angeles","California","West"
"PP-18955","Paul Prost","Home Office","United States","Seattle","Washington","West"
"DR-12880","Dan Reichenbach","Corporate","United States","Miami","Florida","South"
"RB-19465","Rick Bensley","Home Office","United States","Philadelphia","Pennsylvania","East"
"NF-18385","Natalie Fritzler","Consumer","United States","Chesapeake","Virginia","South"
"CR-12580","Clay Rozendal","Home Office","United States","New York City","New York","East"
"SU-20665","Stephanie Ulpright","Home Office","United States","Ann Arbor","Michigan","Central"
"SC-20050","Sample Company A","Home Office","United States","La Mesa","California","West"
"ML-18040","Michelle Lonsdale","Corporate","United States","Dearborn","Michigan","Central"
"GM-14440","Gary McGarr","Consumer","United States","San Diego","California","West"
"JK-15640","Jim Kriz","Home Office","United States","Lakewood","Ohio","East"
"AT-10435","Alyssa Tate","Home Office","United States","Meriden","Connecticut","East"
"AH-10690","Anna Häberlin","Corporate","United States","Roswell","Georgia","South"
"HM-14860","Harry Marie","Corporate","United States","Morristown","New Jersey","East"
"AG-10495","Andrew Gjertsen","Corporate","United States","Alexandria","Virginia","South"
"JB-16000","Joy Bell-","Consumer","United States","Salt Lake City","Utah","West"
"AJ-10795","Anthony Johnson","Corporate","United States","Apple Valley","California","West"
"TH-21235","Tiffany House","Corporate","United States","Long Beach","California","West"
"AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","West"
"CL-12700","Craig Leslie","Home Office","United States","Aurora","Colorado","West"
"JG-15310","Jason Gross","Corporate","United States","Newark","Ohio","East"
"SE-20110","Sanjit Engle","Consumer","United States","Seattle","Washington","West"
"TG-21640","Trudy Glocke","Consumer","United States","Pocatello","Idaho","West"
"SH-19975","Sally Hughsby","Corporate","United States","Dallas","Texas","Central"
"PJ-18835","Patrick Jones","Corporate","United States","Seattle","Washington","West"
"ZC-21910","Zuschuss Carroll","Consumer","United States","Chicago","Illinois","Central"
"SC-20680","Steve Carroll","Home Office","United States","Holland","Michigan","Central"
"BP-11230","Benjamin Patterson","Consumer","United States","Broken Arrow","Oklahoma","Central"
"RD-19585","Rob Dowd","Consumer","United States","Athens","Georgia","South"
"KL-16645","Ken Lonsdale","Consumer","United States","Seattle","Washington","West"
"CK-12205","Chloris Kastensmidt","Consumer","United States","Apopka","Florida","South"
"RB-19705","Roger Barcio","Home Office","United States","Houston","Texas","Central"
"KM-16225","Kalyca Meade","Corporate","United States","Baltimore","Maryland","East"
"AH-10465","Amy Hunt","Consumer","United States","San Francisco","California","West"
"AG-10765","Anthony Garverick","Home Office","United States","Chicago","Illinois","Central"
"EB-14170","Evan Bailliet","Consumer","United States","Laredo","Texas","Central"
"CA-12055","Cathy Armstrong","Home Office","United States","Cleveland","Ohio","East"
"SS-20875","Sung Shariari","Consumer","United States","Marion","Ohio","East"
"RP-19390","Resi Pölking","Consumer","United States","Fairfield","Connecticut","East"
"SC-20440","Shaun Chance","Corporate","United States","New York City","New York","East"
"NW-18400","Natalie Webber","Consumer","United States","New York City","New York","East"
"KW-16435","Katrina Willman","Consumer","United States","Chicago","Illinois","Central"
"HR-14770","Hallie Redmond","Home Office","United States","New York City","New York","East"
"AG-10900","Arthur Gainer","Consumer","United States","Richmond","Virginia","South"
"BM-11650","Brian Moss","Corporate","United States","Ann Arbor","Michigan","Central"
"RD-19720","Roger Demir","Consumer","United States","Lafayette","Indiana","Central"
"KB-16585","Ken Black","Corporate","United States","Springfield","Oregon","West"
"DW-13585","Dorothy Wardle","Corporate","United States","San Francisco","California","West"
"VG-21805","Vivek Grady","Corporate","United States","Chicago","Illinois","Central"
"AH-10690","Anna Häberlin","Corporate","United States","Houston","Texas","Central"
"JP-15520","Jeremy Pistek","Consumer","United States","Madison","Wisconsin","Central"
"DR-12880","Dan Reichenbach","Corporate","United States","Milford","Connecticut","East"
"JK-15625","Jim Karlsson","Consumer","United States","New York City","New York","East"
"MV-17485","Mark Van Huff","Consumer","United States","Los Angeles","California","West"
"BP-11155","Becky Pak","Consumer","United States","San Francisco","California","West"
"DH-13075","Dave Hallsten","Corporate","United States","Fairfield","California","West"
"LH-16900","Lena Hernandez","Consumer","United States","Greenville","North Carolina","South"
"DK-13090","Dave Kipp","Consumer","United States","Long Beach","New York","East"
"SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","Central"
"FP-14320","Frank Preis","Consumer","United States","San Diego","California","West"
"LC-17050","Liz Carlisle","Consumer","United States","Richmond","Kentucky","South"
"AS-10240","Alan Shonely","Consumer","United States","Springfield","Virginia","South"
"HG-15025","Hunter Glantz","Consumer","United States","Fort Worth","Texas","Central"
"BW-11065","Barry Weirich","Consumer","United States","Raleigh","North Carolina","South"
"BH-11710","Brosina Hoffman","Consumer","United States","Hialeah","Florida","South"
"JP-16135","Julie Prescott","Home Office","United States","Los Angeles","California","West"
"JM-16195","Justin MacKendrick","Consumer","United States","Lake Forest","California","West"
"FH-14365","Fred Hopkins","Corporate","United States","Long Beach","New York","East"
"MC-17575","Matt Collins","Consumer","United States","Seattle","Washington","West"
"EB-13870","Emily Burns","Consumer","United States","Redding","California","West"
"PM-19135","Peter McVee","Home Office","United States","San Antonio","Texas","Central"
"AR-10345","Alex Russell","Corporate","United States","Houston","Texas","Central"
"SS-20875","Sung Shariari","Consumer","United States","Leominster","Massachusetts","East"
"SC-20440","Shaun Chance","Corporate","United States","Los Angeles","California","West"
"EA-14035","Erin Ashbrook","Corporate","United States","Springfield","Missouri","Central"
"TP-21130","Theone Pippenger","Consumer","United States","Waco","Texas","Central"
"BP-11290","Beth Paige","Consumer","United States","Los Angeles","California","West"
"LM-17065","Liz MacKendrick","Consumer","United States","Auburn","New York","East"
"KT-16465","Kean Takahito","Consumer","United States","San Francisco","California","West"
"JD-15790","John Dryer","Consumer","United States","Los Angeles","California","West"
"XP-21865","Xylona Preis","Consumer","United States","Chico","California","West"
"JK-16090","Juliana Krohn","Consumer","United States","Springfield","Oregon","West"
"MG-18205","Mitch Gastineau","Corporate","United States","Jacksonville","Florida","South"
"PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California","West"
"LD-17005","Lisa DeCherney","Consumer","United States","New York City","New York","East"
"MN-17935","Michael Nguyen","Consumer","United States","El Paso","Texas","Central"
"RD-19900","Ruben Dartt","Consumer","United States","Thousand Oaks","California","West"
"JP-16135","Julie Prescott","Home Office","United States","Springfield","Ohio","East"
"KE-16420","Katrina Edelman","Corporate","United States","Dallas","Texas","Central"
"DL-13315","Delfina Latchford","Consumer","United States","Knoxville","Tennessee","South"
"KB-16240","Karen Bern","Corporate","United States","Chattanooga","Tennessee","South"
"JD-16150","Justin Deggeller","Corporate","United States","San Diego","California","West"
"AC-10450","Amy Cox","Consumer","United States","Tampa","Florida","South"
"LS-17245","Lynn Smith","Consumer","United States","Utica","New York","East"
"CS-12175","Charles Sheldon","Corporate","United States","San Francisco","California","West"
"AR-10510","Andrew Roberts","Consumer","United States","Columbus","Ohio","East"
"KB-16405","Katrina Bavinger","Home Office","United States","New York City","New York","East"
"MM-17920","Michael Moore","Consumer","United States","Richmond","Indiana","Central"
"RF-19735","Roland Fjeld","Consumer","United States","San Diego","California","West"
"BP-11290","Beth Paige","Consumer","United States","Concord","North Carolina","South"
"MJ-17740","Max Jones","Consumer","United States","Miami","Florida","South"
"DO-13645","Doug O'Connell","Consumer","United States","Los Angeles","California","West"
"MV-17485","Mark Van Huff","Consumer","United States","Seattle","Washington","West"
"MG-17875","Michael Grace","Home Office","United States","Arlington","Virginia","South"
"BS-11665","Brian Stugart","Consumer","United States","San Diego","California","West"
"PO-19180","Philisse Overcash","Home Office","United States","Roseville","Minnesota","Central"
"DA-13450","Dianna Arnett","Home Office","United States","Virginia Beach","Virginia","South"
"AH-10690","Anna Häberlin","Corporate","United States","Dallas","Texas","Central"
"JK-15730","Joe Kamberova","Consumer","United States","Concord","California","West"
"MS-17530","MaryBeth Skach","Consumer","United States","Conway","Arkansas","South"
"JK-15640","Jim Kriz","Home Office","United States","Philadelphia","Pennsylvania","East"
"CM-12235","Chris McAfee","Consumer","United States","Little Rock","Arkansas","South"
"RS-19420","Ricardo Sperren","Corporate","United States","Meriden","Connecticut","East"
"BP-11185","Ben Peterman","Corporate","United States","Philadelphia","Pennsylvania","East"
"MA-17995","Michelle Arnett","Home Office","United States","Cheyenne","Wyoming","West"
"EB-13705","Ed Braxton","Corporate","United States","Anaheim","California","West"
"RD-19900","Ruben Dartt","Consumer","United States","Bloomington","Indiana","Central"
"EH-14005","Erica Hernandez","Home Office","United States","Jonesboro","Arkansas","South"
"FM-14290","Frank Merwin","Home Office","United States","Philadelphia","Pennsylvania","East"
"FG-14260","Frank Gastineau","Home Office","United States","Lawrence","Massachusetts","East"
"MV-17485","Mark Van Huff","Consumer","United States","New York City","New York","East"
"JW-15220","Jane Waco","Corporate","United States","San Diego","California","West"
"EH-13765","Edward Hooks","Corporate","United States","San Francisco","California","West"
"LS-17245","Lynn Smith","Consumer","United States","San Francisco","California","West"
"BP-11050","Barry Pond","Corporate","United States","Cranston","Rhode Island","East"
"CC-12220","Chris Cortes","Consumer","United States","Owensboro","Kentucky","South"
"JM-15580","Jill Matthias","Consumer","United States","Baltimore","Maryland","East"
"RD-19720","Roger Demir","Consumer","United States","Chicago","Illinois","Central"
"SS-20410","Shahid Shariari","Consumer","United States","Atlanta","Georgia","South"
"KD-16495","Keith Dawkins","Corporate","United States","Los Angeles","California","West"
"PL-18925","Paul Lucas","Home Office","United States","Los Angeles","California","West"
"ZD-21925","Zuschuss Donatelli","Consumer","United States","Richmond","Indiana","Central"
"LS-16945","Linda Southworth","Corporate","United States","San Francisco","California","West"
"PB-18805","Patrick Bzostek","Home Office","United States","San Francisco","California","West"
"PC-18745","Pamela Coakley","Corporate","United States","Westfield","New Jersey","East"
"FM-14290","Frank Merwin","Home Office","United States","San Francisco","California","West"
"KD-16495","Keith Dawkins","Corporate","United States","San Jose","California","West"
"SC-20680","Steve Carroll","Home Office","United States","Seattle","Washington","West"
"DW-13585","Dorothy Wardle","Corporate","United States","Owensboro","Kentucky","South"
"PF-19120","Peter Fuller","Consumer","United States","New York City","New York","East"
"DK-13225","Dean Katz","Corporate","United States","New York City","New York","East"
"RB-19435","Richard Bierner","Consumer","United States","Springfield","Virginia","South"
"GD-14590","Giulietta Dortch","Corporate","United States","Bellingham","Washington","West"
"RA-19885","Ruben Ausman","Corporate","United States","Decatur","Alabama","South"
"DB-13555","Dorothy Badders","Corporate","United States","Fayetteville","Arkansas","South"
"RL-19615","Rob Lucas","Consumer","United States","Philadelphia","Pennsylvania","East"
"RB-19465","Rick Bensley","Home Office","United States","Seattle","Washington","West"
"JF-15295","Jason Fortune-","Consumer","United States","Plano","Texas","Central"
"RW-19690","Robert Waldorf","Consumer","United States","Los Angeles","California","West"
"VG-21790","Vivek Gonzalez","Consumer","United States","Los Angeles","California","West"
"JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California","West"
"BE-11455","Brad Eason","Home Office","United States","Des Moines","Iowa","Central"
"CB-12535","Claudia Bergmann","Corporate","United States","Southaven","Mississippi","South"
"SD-20485","Shirley Daniels","Home Office","United States","Houston","Texas","Central"
"SG-20890","Susan Gilcrest","Corporate","United States","New York City","New York","East"
"TS-21430","Tom Stivers","Corporate","United States","Reading","Pennsylvania","East"
"DK-13225","Dean Katz","Corporate","United States","San Francisco","California","West"
"MA-17560","Matt Abelman","Home Office","United States","Los Angeles","California","West"
"LR-17035","Lisa Ryan","Corporate","United States","San Francisco","California","West"
"BE-11335","Bill Eplett","Home Office","United States","New York City","New York","East"
"CC-12145","Charles Crestani","Consumer","United States","San Diego","California","West"
"DB-13615","Doug Bickford","Consumer","United States","Charlotte","North Carolina","South"
"RR-19525","Rick Reed","Corporate","United States","Overland Park","Kansas","Central"
"SV-20935","Susan Vittorini","Consumer","United States","Mesa","Arizona","West"
"RB-19465","Rick Bensley","Home Office","United States","Tulsa","Oklahoma","Central"
"EH-14185","Evan Henry","Consumer","United States","Philadelphia","Pennsylvania","East"
"JS-16030","Joy Smith","Consumer","United States","Hattiesburg","Mississippi","South"
"ES-14020","Erica Smith","Consumer","United States","Los Angeles","California","West"
"NS-18640","Noel Staavos","Corporate","United States","Columbus","Ohio","East"
"SH-19975","Sally Hughsby","Corporate","United States","Caldwell","Idaho","West"
"RF-19345","Randy Ferguson","Corporate","United States","Phoenix","Arizona","West"
"DL-12865","Dan Lawera","Consumer","United States","Miami","Florida","South"
"AG-10390","Allen Goldenen","Consumer","United States","Los Angeles","California","West"
"SW-20245","Scot Wooten","Consumer","United States","Troy","New York","East"
"KN-16390","Katherine Nockton","Corporate","United States","New Bedford","Massachusetts","East"
"GB-14530","George Bell","Corporate","United States","Florence","South Carolina","South"
"KF-16285","Karen Ferguson","Home Office","United States","Los Angeles","California","West"
"AY-10555","Andy Yotov","Corporate","United States","Los Angeles","California","West"
"BD-11635","Brian Derr","Consumer","United States","Columbus","Ohio","East"
"HG-15025","Hunter Glantz","Consumer","United States","Kenner","Louisiana","South"
"CB-12025","Cassandra Brandow","Consumer","United States","Cedar Hill","Texas","Central"
"LS-16945","Linda Southworth","Corporate","United States","Providence","Rhode Island","East"
"DM-13015","Darrin Martin","Consumer","United States","Lancaster","Ohio","East"
"AC-10615","Ann Chong","Corporate","United States","Seattle","Washington","West"
"LT-17110","Liz Thompson","Consumer","United States","Jacksonville","North Carolina","South"
"AH-10585","Angele Hood","Consumer","United States","Miami","Florida","South"
"SS-20140","Saphhira Shifley","Corporate","United States","Nashua","New Hampshire","East"
"TD-20995","Tamara Dahlen","Consumer","United States","New York City","New York","East"
"PP-18955","Paul Prost","Home Office","United States","Los Angeles","California","West"
"PG-18820","Patrick Gardner","Consumer","United States","Carrollton","Texas","Central"
"AA-10645","Anna Andreadi","Consumer","United States","Georgetown","Kentucky","South"
"FA-14230","Frank Atkinson","Corporate","United States","Los Angeles","California","West"
"TB-21520","Tracy Blumstein","Consumer","United States","Sierra Vista","Arizona","West"
"AH-10075","Adam Hart","Corporate","United States","Knoxville","Tennessee","South"
"CP-12085","Cathy Prescott","Corporate","United States","Tucson","Arizona","West"
"BF-11215","Benjamin Farhat","Home Office","United States","Minneapolis","Minnesota","Central"
"CP-12340","Christine Phan","Corporate","United States","Miami","Florida","South"
"LS-17245","Lynn Smith","Consumer","United States","Houston","Texas","Central"
"TS-21655","Trudy Schmidt","Consumer","United States","Milwaukee","Wisconsin","Central"
"JS-15940","Joni Sundaresam","Home Office","United States","Lancaster","Ohio","East"
"NF-18385","Natalie Fritzler","Consumer","United States","Edinburg","Texas","Central"
"KN-16705","Kristina Nunn","Home Office","United States","New York City","New York","East"
"GA-14725","Guy Armstrong","Consumer","United States","Philadelphia","Pennsylvania","East"
"EH-14125","Eugene Hildebrand","Home Office","United States","Rochester","New York","East"
"RA-19285","Ralph Arnett","Consumer","United States","San Diego","California","West"
"TT-21070","Ted Trevino","Consumer","United States","Philadelphia","Pennsylvania","East"
"AH-10465","Amy Hunt","Consumer","United States","Bartlett","Tennessee","South"
"CC-12430","Chuck Clark","Home Office","United States","Lakewood","California","West"
"KD-16495","Keith Dawkins","Corporate","United States","Philadelphia","Pennsylvania","East"
"BG-11035","Barry Gonzalez","Consumer","United States","Austin","Texas","Central"
"FH-14365","Fred Hopkins","Corporate","United States","Los Angeles","California","West"
"NZ-18565","Nick Zandusky","Home Office","United States","Houston","Texas","Central"
"TB-21595","Troy Blackwell","Consumer","United States","Lubbock","Texas","Central"
"JE-15475","Jeremy Ellison","Consumer","United States","Houston","Texas","Central"
"EH-13945","Eric Hoffmann","Consumer","United States","Costa Mesa","California","West"
"BF-10975","Barbara Fisher","Corporate","United States","Roswell","Georgia","South"
"PC-18745","Pamela Coakley","Corporate","United States","Loveland","Colorado","West"
"SV-20365","Seth Vernon","Consumer","United States","New York City","New York","East"
"Dp-13240","Dean percer","Home Office","United States","Philadelphia","Pennsylvania","East"
"HR-14830","Harold Ryan","Corporate","United States","Miami","Florida","South"
"WB-21850","William Brown","Consumer","United States","Grand Prairie","Texas","Central"
"AS-10090","Adam Shillingsburg","Consumer","United States","Chicago","Illinois","Central"
"SP-20920","Susan Pistek","Consumer","United States","Parma","Ohio","East"
"SP-20650","Stephanie Phelps","Corporate","United States","Redwood City","California","West"
"JR-16210","Justin Ritter","Corporate","United States","Springfield","Oregon","West"
"SD-20485","Shirley Daniels","Home Office","United States","Bedford","Texas","Central"
"SS-20140","Saphhira Shifley","Corporate","United States","Los Angeles","California","West"
"EH-13990","Erica Hackney","Consumer","United States","New York City","New York","East"
"AH-10030","Aaron Hawkins","Corporate","United States","San Francisco","California","West"
"EM-14200","Evan Minnotte","Home Office","United States","Virginia Beach","Virginia","South"
"TB-21190","Thomas Brumley","Home Office","United States","New York City","New York","East"
"AB-10165","Alan Barnes","Consumer","United States","Lebanon","Tennessee","South"
"AO-10810","Anthony O'Donnell","Corporate","United States","Los Angeles","California","West"
"TT-21220","Thomas Thornton","Consumer","United States","Chula Vista","California","West"
"KN-16705","Kristina Nunn","Home Office","United States","Mcallen","Texas","Central"
"FO-14305","Frank Olsen","Consumer","United States","Hollywood","Florida","South"
"GA-14725","Guy Armstrong","Consumer","United States","San Francisco","California","West"
"NC-18415","Nathan Cano","Consumer","United States","Santa Maria","California","West"
"JF-15190","Jamie Frazer","Consumer","United States","Manchester","Connecticut","East"
"GT-14710","Greg Tran","Consumer","United States","Omaha","Nebraska","Central"
"KM-16660","Khloe Miller","Consumer","United States","San Jose","California","West"
"PJ-18835","Patrick Jones","Corporate","United States","San Francisco","California","West"
"AC-10660","Anna Chung","Consumer","United States","San Francisco","California","West"
"JG-15310","Jason Gross","Corporate","United States","Long Beach","California","West"
"RM-19375","Raymond Messe","Consumer","United States","Columbus","Georgia","South"
"EK-13795","Eileen Kiefer","Home Office","United States","San Francisco","California","West"
"RD-19585","Rob Dowd","Consumer","United States","Los Angeles","California","West"
"CV-12805","Cynthia Voltz","Corporate","United States","Philadelphia","Pennsylvania","East"
"AG-10330","Alex Grayson","Consumer","United States","Tulsa","Oklahoma","Central"
"GM-14440","Gary McGarr","Consumer","United States","Los Angeles","California","West"
"MC-17605","Matt Connell","Corporate","United States","Lakeland","Florida","South"
"ES-14020","Erica Smith","Consumer","United States","Houston","Texas","Central"
"MM-17920","Michael Moore","Consumer","United States","Springfield","Virginia","South"
"MH-17440","Mark Haberlin","Corporate","United States","New York City","New York","East"
"NZ-18565","Nick Zandusky","Home Office","United States","Springfield","Missouri","Central"
